actor_id,film_id,last_update
70,725,15/02/2006 05:05
70,823,15/02/2006 05:05
70,834,15/02/2006 05:05
70,856,15/02/2006 05:05
70,869,15/02/2006 05:05
70,953,15/02/2006 05:05
70,964,15/02/2006 05:05
71,26,15/02/2006 05:05
71,52,15/02/2006 05:05
71,233,15/02/2006 05:05
71,317,15/02/2006 05:05
71,359,15/02/2006 05:05
71,362,15/02/2006 05:05
71,385,15/02/2006 05:05
71,399,15/02/2006 05:05
71,450,15/02/2006 05:05
71,532,15/02/2006 05:05
71,560,15/02/2006 05:05
71,574,15/02/2006 05:05
71,638,15/02/2006 05:05
71,773,15/02/2006 05:05
71,833,15/02/2006 05:05
71,874,15/02/2006 05:05
71,918,15/02/2006 05:05
71,956,15/02/2006 05:05
72,34,15/02/2006 05:05
72,144,15/02/2006 05:05
72,237,15/02/2006 05:05
72,249,15/02/2006 05:05
72,286,15/02/2006 05:05
72,296,15/02/2006 05:05
72,325,15/02/2006 05:05
72,331,15/02/2006 05:05
72,405,15/02/2006 05:05
72,450,15/02/2006 05:05
72,550,15/02/2006 05:05
72,609,15/02/2006 05:05
72,623,15/02/2006 05:05
72,636,15/02/2006 05:05
72,640,15/02/2006 05:05
72,665,15/02/2006 05:05
72,718,15/02/2006 05:05
72,743,15/02/2006 05:05
72,757,15/02/2006 05:05
72,773,15/02/2006 05:05
72,854,15/02/2006 05:05
72,865,15/02/2006 05:05
72,938,15/02/2006 05:05
72,956,15/02/2006 05:05
72,964,15/02/2006 05:05
72,969,15/02/2006 05:05
73,36,15/02/2006 05:05
73,45,15/02/2006 05:05
73,51,15/02/2006 05:05
73,77,15/02/2006 05:05
73,148,15/02/2006 05:05
73,245,15/02/2006 05:05
73,275,15/02/2006 05:05
73,322,15/02/2006 05:05
73,374,15/02/2006 05:05
73,379,15/02/2006 05:05
73,467,15/02/2006 05:05
73,548,15/02/2006 05:05
73,561,15/02/2006 05:05
73,562,15/02/2006 05:05
73,565,15/02/2006 05:05
73,627,15/02/2006 05:05
73,666,15/02/2006 05:05
73,667,15/02/2006 05:05
73,707,15/02/2006 05:05
73,748,15/02/2006 05:05
73,772,15/02/2006 05:05
73,823,15/02/2006 05:05
73,936,15/02/2006 05:05
73,946,15/02/2006 05:05
73,950,15/02/2006 05:05
73,998,15/02/2006 05:05
74,28,15/02/2006 05:05
74,44,15/02/2006 05:05
74,117,15/02/2006 05:05
74,185,15/02/2006 05:05
74,192,15/02/2006 05:05
74,203,15/02/2006 05:05
74,263,15/02/2006 05:05
74,321,15/02/2006 05:05
74,415,15/02/2006 05:05
74,484,15/02/2006 05:05
74,503,15/02/2006 05:05
74,537,15/02/2006 05:05
74,543,15/02/2006 05:05
74,617,15/02/2006 05:05
74,626,15/02/2006 05:05
74,637,15/02/2006 05:05
74,663,15/02/2006 05:05
74,704,15/02/2006 05:05
74,720,15/02/2006 05:05
74,747,15/02/2006 05:05
74,780,15/02/2006 05:05
74,804,15/02/2006 05:05
74,834,15/02/2006 05:05
74,836,15/02/2006 05:05
74,848,15/02/2006 05:05
74,872,15/02/2006 05:05
74,902,15/02/2006 05:05
74,956,15/02/2006 05:05
75,12,15/02/2006 05:05
75,34,15/02/2006 05:05
75,143,15/02/2006 05:05
75,170,15/02/2006 05:05
75,222,15/02/2006 05:05
75,301,15/02/2006 05:05
75,347,15/02/2006 05:05
75,372,15/02/2006 05:05
75,436,15/02/2006 05:05
75,445,15/02/2006 05:05
75,446,15/02/2006 05:05
75,492,15/02/2006 05:05
75,498,15/02/2006 05:05
75,508,15/02/2006 05:05
75,541,15/02/2006 05:05
75,547,15/02/2006 05:05
75,579,15/02/2006 05:05
75,645,15/02/2006 05:05
75,667,15/02/2006 05:05
75,744,15/02/2006 05:05
75,764,15/02/2006 05:05
75,780,15/02/2006 05:05
75,870,15/02/2006 05:05
75,920,15/02/2006 05:05
76,60,15/02/2006 05:05
76,66,15/02/2006 05:05
76,68,15/02/2006 05:05
76,95,15/02/2006 05:05
76,122,15/02/2006 05:05
76,187,15/02/2006 05:05
76,223,15/02/2006 05:05
76,234,15/02/2006 05:05
76,251,15/02/2006 05:05
76,348,15/02/2006 05:05
76,444,15/02/2006 05:05
76,464,15/02/2006 05:05
76,474,15/02/2006 05:05
76,498,15/02/2006 05:05
76,568,15/02/2006 05:05
76,604,15/02/2006 05:05
76,606,15/02/2006 05:05
76,642,15/02/2006 05:05
76,648,15/02/2006 05:05
76,650,15/02/2006 05:05
76,709,15/02/2006 05:05
76,760,15/02/2006 05:05
76,765,15/02/2006 05:05
76,781,15/02/2006 05:05
76,850,15/02/2006 05:05
76,862,15/02/2006 05:05
76,866,15/02/2006 05:05
76,870,15/02/2006 05:05
76,912,15/02/2006 05:05
76,935,15/02/2006 05:05
76,958,15/02/2006 05:05
77,13,15/02/2006 05:05
77,22,15/02/2006 05:05
77,40,15/02/2006 05:05
77,73,15/02/2006 05:05
77,78,15/02/2006 05:05
77,153,15/02/2006 05:05
77,224,15/02/2006 05:05
77,240,15/02/2006 05:05
77,245,15/02/2006 05:05
77,261,15/02/2006 05:05
77,343,15/02/2006 05:05
77,442,15/02/2006 05:05
77,458,15/02/2006 05:05
77,538,15/02/2006 05:05
77,566,15/02/2006 05:05
77,612,15/02/2006 05:05
77,635,15/02/2006 05:05
77,694,15/02/2006 05:05
77,749,15/02/2006 05:05
77,938,15/02/2006 05:05
77,943,15/02/2006 05:05
77,963,15/02/2006 05:05
77,969,15/02/2006 05:05
77,993,15/02/2006 05:05
78,86,15/02/2006 05:05
78,239,15/02/2006 05:05
78,260,15/02/2006 05:05
78,261,15/02/2006 05:05
78,265,15/02/2006 05:05
78,301,15/02/2006 05:05
78,387,15/02/2006 05:05
78,393,15/02/2006 05:05
78,428,15/02/2006 05:05
78,457,15/02/2006 05:05
78,505,15/02/2006 05:05
78,520,15/02/2006 05:05
78,530,15/02/2006 05:05
78,549,15/02/2006 05:05
78,552,15/02/2006 05:05
78,599,15/02/2006 05:05
78,670,15/02/2006 05:05
78,674,15/02/2006 05:05
78,689,15/02/2006 05:05
78,762,15/02/2006 05:05
78,767,15/02/2006 05:05
78,811,15/02/2006 05:05
78,852,15/02/2006 05:05
78,880,15/02/2006 05:05
78,963,15/02/2006 05:05
78,968,15/02/2006 05:05
79,32,15/02/2006 05:05
79,33,15/02/2006 05:05
79,40,15/02/2006 05:05
79,141,15/02/2006 05:05
79,205,15/02/2006 05:05
79,230,15/02/2006 05:05
79,242,15/02/2006 05:05
79,262,15/02/2006 05:05
79,267,15/02/2006 05:05
79,269,15/02/2006 05:05
79,299,15/02/2006 05:05
79,367,15/02/2006 05:05
79,428,15/02/2006 05:05
79,430,15/02/2006 05:05
79,473,15/02/2006 05:05
79,607,15/02/2006 05:05
79,628,15/02/2006 05:05
79,634,15/02/2006 05:05
79,646,15/02/2006 05:05
79,727,15/02/2006 05:05
79,750,15/02/2006 05:05
79,753,15/02/2006 05:05
79,769,15/02/2006 05:05
79,776,15/02/2006 05:05
79,788,15/02/2006 05:05
79,840,15/02/2006 05:05
79,853,15/02/2006 05:05
79,916,15/02/2006 05:05
80,69,15/02/2006 05:05
80,118,15/02/2006 05:05
80,124,15/02/2006 05:05
80,175,15/02/2006 05:05
80,207,15/02/2006 05:05
80,212,15/02/2006 05:05
80,260,15/02/2006 05:05
80,262,15/02/2006 05:05
80,280,15/02/2006 05:05
80,341,15/02/2006 05:05
80,342,15/02/2006 05:05
80,343,15/02/2006 05:05
80,362,15/02/2006 05:05
80,436,15/02/2006 05:05
80,475,15/02/2006 05:05
80,553,15/02/2006 05:05
80,619,15/02/2006 05:05
80,622,15/02/2006 05:05
80,680,15/02/2006 05:05
80,687,15/02/2006 05:05
80,688,15/02/2006 05:05
80,709,15/02/2006 05:05
80,788,15/02/2006 05:05
80,807,15/02/2006 05:05
80,858,15/02/2006 05:05
80,888,15/02/2006 05:05
80,941,15/02/2006 05:05
80,979,15/02/2006 05:05
81,4,15/02/2006 05:05
81,11,15/02/2006 05:05
81,59,15/02/2006 05:05
81,89,15/02/2006 05:05
81,178,15/02/2006 05:05
81,186,15/02/2006 05:05
81,194,15/02/2006 05:05
81,215,15/02/2006 05:05
81,219,15/02/2006 05:05
81,232,15/02/2006 05:05
81,260,15/02/2006 05:05
81,267,15/02/2006 05:05
81,268,15/02/2006 05:05
81,304,15/02/2006 05:05
81,332,15/02/2006 05:05
81,389,15/02/2006 05:05
81,398,15/02/2006 05:05
81,453,15/02/2006 05:05
81,458,15/02/2006 05:05
81,465,15/02/2006 05:05
81,505,15/02/2006 05:05
81,508,15/02/2006 05:05
81,527,15/02/2006 05:05
81,545,15/02/2006 05:05
81,564,15/02/2006 05:05
81,578,15/02/2006 05:05
81,579,15/02/2006 05:05
81,613,15/02/2006 05:05
81,619,15/02/2006 05:05
81,643,15/02/2006 05:05
81,692,15/02/2006 05:05
81,710,15/02/2006 05:05
81,729,15/02/2006 05:05
81,761,15/02/2006 05:05
81,827,15/02/2006 05:05
81,910,15/02/2006 05:05
82,17,15/02/2006 05:05
82,33,15/02/2006 05:05
82,104,15/02/2006 05:05
82,143,15/02/2006 05:05
82,188,15/02/2006 05:05
82,242,15/02/2006 05:05
82,247,15/02/2006 05:05
82,290,15/02/2006 05:05
82,306,15/02/2006 05:05
82,316,15/02/2006 05:05
82,344,15/02/2006 05:05
82,453,15/02/2006 05:05
82,468,15/02/2006 05:05
82,480,15/02/2006 05:05
82,497,15/02/2006 05:05
82,503,15/02/2006 05:05
82,527,15/02/2006 05:05
82,551,15/02/2006 05:05
82,561,15/02/2006 05:05
82,750,15/02/2006 05:05
82,787,15/02/2006 05:05
82,802,15/02/2006 05:05
82,838,15/02/2006 05:05
82,839,15/02/2006 05:05
82,870,15/02/2006 05:05
82,877,15/02/2006 05:05
82,893,15/02/2006 05:05
82,911,15/02/2006 05:05
82,954,15/02/2006 05:05
82,978,15/02/2006 05:05
82,985,15/02/2006 05:05
83,49,15/02/2006 05:05
83,52,15/02/2006 05:05
83,58,15/02/2006 05:05
83,110,15/02/2006 05:05
83,120,15/02/2006 05:05
83,121,15/02/2006 05:05
83,135,15/02/2006 05:05
83,165,15/02/2006 05:05
83,217,15/02/2006 05:05
83,247,15/02/2006 05:05
83,249,15/02/2006 05:05
83,263,15/02/2006 05:05
83,268,15/02/2006 05:05
83,279,15/02/2006 05:05
83,281,15/02/2006 05:05
83,339,15/02/2006 05:05
83,340,15/02/2006 05:05
83,369,15/02/2006 05:05
83,412,15/02/2006 05:05
83,519,15/02/2006 05:05
83,529,15/02/2006 05:05
83,615,15/02/2006 05:05
83,631,15/02/2006 05:05
83,655,15/02/2006 05:05
83,672,15/02/2006 05:05
83,686,15/02/2006 05:05
83,719,15/02/2006 05:05
83,764,15/02/2006 05:05
83,777,15/02/2006 05:05
83,784,15/02/2006 05:05
83,833,15/02/2006 05:05
83,873,15/02/2006 05:05
83,932,15/02/2006 05:05
84,19,15/02/2006 05:05
84,39,15/02/2006 05:05
84,46,15/02/2006 05:05
84,175,15/02/2006 05:05
84,238,15/02/2006 05:05
84,281,15/02/2006 05:05
84,290,15/02/2006 05:05
84,312,15/02/2006 05:05
84,317,15/02/2006 05:05
84,413,15/02/2006 05:05
84,414,15/02/2006 05:05
84,460,15/02/2006 05:05
84,479,15/02/2006 05:05
84,491,15/02/2006 05:05
84,529,15/02/2006 05:05
84,540,15/02/2006 05:05
84,566,15/02/2006 05:05
84,574,15/02/2006 05:05
84,589,15/02/2006 05:05
84,616,15/02/2006 05:05
84,646,15/02/2006 05:05
84,703,15/02/2006 05:05
84,729,15/02/2006 05:05
84,764,15/02/2006 05:05
84,782,15/02/2006 05:05
84,809,15/02/2006 05:05
84,830,15/02/2006 05:05
84,843,15/02/2006 05:05
84,887,15/02/2006 05:05
84,975,15/02/2006 05:05
84,996,15/02/2006 05:05
85,2,15/02/2006 05:05
85,14,15/02/2006 05:05
85,72,15/02/2006 05:05
85,85,15/02/2006 05:05
85,92,15/02/2006 05:05
85,148,15/02/2006 05:05
85,216,15/02/2006 05:05
85,290,15/02/2006 05:05
85,296,15/02/2006 05:05
85,297,15/02/2006 05:05
85,337,15/02/2006 05:05
85,383,15/02/2006 05:05
85,421,15/02/2006 05:05
85,446,15/02/2006 05:05
85,461,15/02/2006 05:05
85,475,15/02/2006 05:05
85,478,15/02/2006 05:05
85,522,15/02/2006 05:05
85,543,15/02/2006 05:05
85,558,15/02/2006 05:05
85,591,15/02/2006 05:05
85,630,15/02/2006 05:05
85,678,15/02/2006 05:05
85,711,15/02/2006 05:05
85,761,15/02/2006 05:05
85,812,15/02/2006 05:05
85,869,15/02/2006 05:05
85,875,15/02/2006 05:05
85,895,15/02/2006 05:05
85,957,15/02/2006 05:05
85,960,15/02/2006 05:05
86,137,15/02/2006 05:05
86,163,15/02/2006 05:05
86,196,15/02/2006 05:05
86,216,15/02/2006 05:05
86,249,15/02/2006 05:05
86,303,15/02/2006 05:05
86,331,15/02/2006 05:05
86,364,15/02/2006 05:05
86,391,15/02/2006 05:05
86,432,15/02/2006 05:05
86,482,15/02/2006 05:05
86,486,15/02/2006 05:05
86,519,15/02/2006 05:05
86,520,15/02/2006 05:05
86,548,15/02/2006 05:05
86,623,15/02/2006 05:05
86,631,15/02/2006 05:05
86,636,15/02/2006 05:05
86,752,15/02/2006 05:05
86,760,15/02/2006 05:05
86,808,15/02/2006 05:05
86,857,15/02/2006 05:05
86,878,15/02/2006 05:05
86,893,15/02/2006 05:05
86,905,15/02/2006 05:05
86,923,15/02/2006 05:05
86,929,15/02/2006 05:05
87,48,15/02/2006 05:05
87,157,15/02/2006 05:05
87,161,15/02/2006 05:05
87,199,15/02/2006 05:05
87,207,15/02/2006 05:05
87,250,15/02/2006 05:05
87,253,15/02/2006 05:05
87,312,15/02/2006 05:05
87,421,15/02/2006 05:05
87,570,15/02/2006 05:05
87,599,15/02/2006 05:05
87,606,15/02/2006 05:05
87,654,15/02/2006 05:05
87,679,15/02/2006 05:05
87,706,15/02/2006 05:05
87,718,15/02/2006 05:05
87,721,15/02/2006 05:05
87,830,15/02/2006 05:05
87,870,15/02/2006 05:05
87,952,15/02/2006 05:05
87,961,15/02/2006 05:05
88,4,15/02/2006 05:05
88,76,15/02/2006 05:05
88,87,15/02/2006 05:05
88,128,15/02/2006 05:05
88,170,15/02/2006 05:05
88,193,15/02/2006 05:05
88,234,15/02/2006 05:05
88,304,15/02/2006 05:05
88,602,15/02/2006 05:05
88,620,15/02/2006 05:05
88,668,15/02/2006 05:05
88,717,15/02/2006 05:05
88,785,15/02/2006 05:05
88,819,15/02/2006 05:05
88,839,15/02/2006 05:05
88,881,15/02/2006 05:05
88,908,15/02/2006 05:05
88,929,15/02/2006 05:05
88,940,15/02/2006 05:05
88,968,15/02/2006 05:05
89,47,15/02/2006 05:05
89,103,15/02/2006 05:05
89,117,15/02/2006 05:05
89,162,15/02/2006 05:05
89,182,15/02/2006 05:05
89,187,15/02/2006 05:05
89,212,15/02/2006 05:05
89,254,15/02/2006 05:05
89,266,15/02/2006 05:05
89,306,15/02/2006 05:05
89,342,15/02/2006 05:05
89,406,15/02/2006 05:05
89,410,15/02/2006 05:05
89,446,15/02/2006 05:05
89,473,15/02/2006 05:05
89,488,15/02/2006 05:05
89,529,15/02/2006 05:05
89,542,15/02/2006 05:05
89,564,15/02/2006 05:05
89,697,15/02/2006 05:05
89,833,15/02/2006 05:05
89,864,15/02/2006 05:05
89,970,15/02/2006 05:05
89,976,15/02/2006 05:05
90,2,15/02/2006 05:05
90,11,15/02/2006 05:05
90,100,15/02/2006 05:05
90,197,15/02/2006 05:05
90,212,15/02/2006 05:05
90,262,15/02/2006 05:05
90,303,15/02/2006 05:05
90,330,15/02/2006 05:05
90,363,15/02/2006 05:05
90,374,15/02/2006 05:05
90,384,15/02/2006 05:05
90,385,15/02/2006 05:05
90,391,15/02/2006 05:05
90,406,15/02/2006 05:05
90,433,15/02/2006 05:05
90,442,15/02/2006 05:05
90,451,15/02/2006 05:05
90,520,15/02/2006 05:05
90,529,15/02/2006 05:05
90,542,15/02/2006 05:05
90,586,15/02/2006 05:05
90,633,15/02/2006 05:05
90,663,15/02/2006 05:05
90,676,15/02/2006 05:05
90,771,15/02/2006 05:05
90,817,15/02/2006 05:05
90,838,15/02/2006 05:05
90,855,15/02/2006 05:05
90,858,15/02/2006 05:05
90,868,15/02/2006 05:05
90,880,15/02/2006 05:05
90,901,15/02/2006 05:05
90,925,15/02/2006 05:05
91,13,15/02/2006 05:05
91,25,15/02/2006 05:05
91,48,15/02/2006 05:05
91,176,15/02/2006 05:05
91,181,15/02/2006 05:05
91,190,15/02/2006 05:05
91,335,15/02/2006 05:05
91,416,15/02/2006 05:05
91,447,15/02/2006 05:05
91,480,15/02/2006 05:05
91,493,15/02/2006 05:05
91,509,15/02/2006 05:05
91,511,15/02/2006 05:05
91,608,15/02/2006 05:05
91,807,15/02/2006 05:05
91,829,15/02/2006 05:05
91,849,15/02/2006 05:05
91,859,15/02/2006 05:05
91,941,15/02/2006 05:05
91,982,15/02/2006 05:05
92,90,15/02/2006 05:05
92,94,15/02/2006 05:05
92,103,15/02/2006 05:05
92,104,15/02/2006 05:05
92,123,15/02/2006 05:05
92,137,15/02/2006 05:05
92,207,15/02/2006 05:05
92,229,15/02/2006 05:05
92,338,15/02/2006 05:05
92,381,15/02/2006 05:05
92,436,15/02/2006 05:05
92,443,15/02/2006 05:05
92,453,15/02/2006 05:05
92,470,15/02/2006 05:05
92,505,15/02/2006 05:05
92,512,15/02/2006 05:05
92,543,15/02/2006 05:05
92,545,15/02/2006 05:05
92,547,15/02/2006 05:05
92,553,15/02/2006 05:05
92,564,15/02/2006 05:05
92,568,15/02/2006 05:05
92,618,15/02/2006 05:05
92,662,15/02/2006 05:05
92,686,15/02/2006 05:05
92,699,15/02/2006 05:05
92,712,15/02/2006 05:05
92,728,15/02/2006 05:05
92,802,15/02/2006 05:05
92,825,15/02/2006 05:05
92,838,15/02/2006 05:05
92,889,15/02/2006 05:05
92,929,15/02/2006 05:05
92,991,15/02/2006 05:05
93,71,15/02/2006 05:05
93,120,15/02/2006 05:05
93,124,15/02/2006 05:05
93,280,15/02/2006 05:05
93,325,15/02/2006 05:05
93,339,15/02/2006 05:05
93,427,15/02/2006 05:05
93,445,15/02/2006 05:05
93,453,15/02/2006 05:05
93,473,15/02/2006 05:05
93,573,15/02/2006 05:05
93,621,15/02/2006 05:05
93,644,15/02/2006 05:05
93,678,15/02/2006 05:05
93,680,15/02/2006 05:05
93,699,15/02/2006 05:05
93,744,15/02/2006 05:05
93,768,15/02/2006 05:05
93,777,15/02/2006 05:05
93,835,15/02/2006 05:05
93,856,15/02/2006 05:05
93,874,15/02/2006 05:05
93,909,15/02/2006 05:05
93,916,15/02/2006 05:05
93,982,15/02/2006 05:05
94,13,15/02/2006 05:05
94,60,15/02/2006 05:05
94,76,15/02/2006 05:05
94,122,15/02/2006 05:05
94,153,15/02/2006 05:05
94,193,15/02/2006 05:05
94,206,15/02/2006 05:05
94,228,15/02/2006 05:05
94,270,15/02/2006 05:05
94,275,15/02/2006 05:05
94,320,15/02/2006 05:05
94,322,15/02/2006 05:05
94,337,15/02/2006 05:05
94,354,15/02/2006 05:05
94,402,15/02/2006 05:05
94,428,15/02/2006 05:05
94,457,15/02/2006 05:05
94,473,15/02/2006 05:05
94,475,15/02/2006 05:05
94,512,15/02/2006 05:05
94,517,15/02/2006 05:05
94,521,15/02/2006 05:05
94,533,15/02/2006 05:05
94,540,15/02/2006 05:05
94,548,15/02/2006 05:05
94,551,15/02/2006 05:05
94,712,15/02/2006 05:05
94,713,15/02/2006 05:05
94,724,15/02/2006 05:05
94,775,15/02/2006 05:05
94,788,15/02/2006 05:05
94,950,15/02/2006 05:05
94,989,15/02/2006 05:05
95,22,15/02/2006 05:05
95,35,15/02/2006 05:05
95,47,15/02/2006 05:05
95,52,15/02/2006 05:05
95,65,15/02/2006 05:05
95,74,15/02/2006 05:05
95,126,15/02/2006 05:05
95,207,15/02/2006 05:05
95,245,15/02/2006 05:05
95,294,15/02/2006 05:05
95,301,15/02/2006 05:05
95,312,15/02/2006 05:05
95,329,15/02/2006 05:05
95,353,15/02/2006 05:05
95,375,15/02/2006 05:05
95,420,15/02/2006 05:05
95,424,15/02/2006 05:05
95,431,15/02/2006 05:05
95,498,15/02/2006 05:05
95,522,15/02/2006 05:05
95,546,15/02/2006 05:05
95,551,15/02/2006 05:05
95,619,15/02/2006 05:05
95,627,15/02/2006 05:05
95,690,15/02/2006 05:05
95,748,15/02/2006 05:05
95,813,15/02/2006 05:05
95,828,15/02/2006 05:05
95,855,15/02/2006 05:05
95,903,15/02/2006 05:05
95,923,15/02/2006 05:05
96,8,15/02/2006 05:05
96,36,15/02/2006 05:05
96,40,15/02/2006 05:05
96,54,15/02/2006 05:05
96,58,15/02/2006 05:05
96,66,15/02/2006 05:05
96,134,15/02/2006 05:05
96,209,15/02/2006 05:05
96,244,15/02/2006 05:05
96,320,15/02/2006 05:05
96,430,15/02/2006 05:05
96,452,15/02/2006 05:05
96,486,15/02/2006 05:05
96,572,15/02/2006 05:05
96,590,15/02/2006 05:05
96,661,15/02/2006 05:05
96,778,15/02/2006 05:05
96,832,15/02/2006 05:05
96,846,15/02/2006 05:05
96,874,15/02/2006 05:05
96,945,15/02/2006 05:05
96,968,15/02/2006 05:05
96,987,15/02/2006 05:05
97,143,15/02/2006 05:05
97,177,15/02/2006 05:05
97,188,15/02/2006 05:05
97,197,15/02/2006 05:05
97,256,15/02/2006 05:05
97,312,15/02/2006 05:05
97,342,15/02/2006 05:05
97,348,15/02/2006 05:05
97,358,15/02/2006 05:05
97,370,15/02/2006 05:05
97,437,15/02/2006 05:05
97,446,15/02/2006 05:05
97,466,15/02/2006 05:05
97,518,15/02/2006 05:05
97,553,15/02/2006 05:05
97,561,15/02/2006 05:05
97,641,15/02/2006 05:05
97,656,15/02/2006 05:05
97,728,15/02/2006 05:05
97,755,15/02/2006 05:05
97,757,15/02/2006 05:05
97,826,15/02/2006 05:05
97,862,15/02/2006 05:05
97,930,15/02/2006 05:05
97,933,15/02/2006 05:05
97,947,15/02/2006 05:05
97,951,15/02/2006 05:05
98,66,15/02/2006 05:05
98,72,15/02/2006 05:05
98,81,15/02/2006 05:05
98,87,15/02/2006 05:05
98,107,15/02/2006 05:05
98,120,15/02/2006 05:05
98,183,15/02/2006 05:05
98,194,15/02/2006 05:05
98,212,15/02/2006 05:05
98,297,15/02/2006 05:05
98,607,15/02/2006 05:05
98,634,15/02/2006 05:05
98,686,15/02/2006 05:05
98,705,15/02/2006 05:05
98,710,15/02/2006 05:05
98,721,15/02/2006 05:05
98,725,15/02/2006 05:05
98,734,15/02/2006 05:05
98,738,15/02/2006 05:05
98,765,15/02/2006 05:05
98,782,15/02/2006 05:05
98,824,15/02/2006 05:05
98,829,15/02/2006 05:05
98,912,15/02/2006 05:05
98,955,15/02/2006 05:05
98,985,15/02/2006 05:05
98,990,15/02/2006 05:05
99,7,15/02/2006 05:05
99,27,15/02/2006 05:05
99,84,15/02/2006 05:05
99,250,15/02/2006 05:05
99,322,15/02/2006 05:05
99,325,15/02/2006 05:05
99,381,15/02/2006 05:05
99,414,15/02/2006 05:05
99,475,15/02/2006 05:05
99,490,15/02/2006 05:05
99,512,15/02/2006 05:05
99,540,15/02/2006 05:05
99,572,15/02/2006 05:05
99,600,15/02/2006 05:05
99,618,15/02/2006 05:05
99,620,15/02/2006 05:05
99,622,15/02/2006 05:05
99,636,15/02/2006 05:05
99,672,15/02/2006 05:05
99,726,15/02/2006 05:05
99,741,15/02/2006 05:05
99,796,15/02/2006 05:05
99,835,15/02/2006 05:05
99,967,15/02/2006 05:05
99,978,15/02/2006 05:05
99,982,15/02/2006 05:05
100,17,15/02/2006 05:05
100,118,15/02/2006 05:05
100,250,15/02/2006 05:05
100,411,15/02/2006 05:05
100,414,15/02/2006 05:05
100,513,15/02/2006 05:05
100,563,15/02/2006 05:05
100,642,15/02/2006 05:05
100,714,15/02/2006 05:05
100,718,15/02/2006 05:05
100,759,15/02/2006 05:05
100,779,15/02/2006 05:05
100,815,15/02/2006 05:05
100,846,15/02/2006 05:05
100,850,15/02/2006 05:05
100,872,15/02/2006 05:05
100,877,15/02/2006 05:05
100,909,15/02/2006 05:05
100,919,15/02/2006 05:05
100,944,15/02/2006 05:05
100,967,15/02/2006 05:05
100,979,15/02/2006 05:05
100,991,15/02/2006 05:05
100,992,15/02/2006 05:05
101,60,15/02/2006 05:05
101,66,15/02/2006 05:05
101,85,15/02/2006 05:05
101,146,15/02/2006 05:05
101,189,15/02/2006 05:05
101,250,15/02/2006 05:05
101,255,15/02/2006 05:05
101,263,15/02/2006 05:05
101,275,15/02/2006 05:05
101,289,15/02/2006 05:05
101,491,15/02/2006 05:05
101,494,15/02/2006 05:05
101,511,15/02/2006 05:05
101,568,15/02/2006 05:05
101,608,15/02/2006 05:05
101,617,15/02/2006 05:05
101,655,15/02/2006 05:05
101,662,15/02/2006 05:05
101,700,15/02/2006 05:05
101,702,15/02/2006 05:05
101,758,15/02/2006 05:05
101,774,15/02/2006 05:05
101,787,15/02/2006 05:05
101,828,15/02/2006 05:05
101,841,15/02/2006 05:05
101,928,15/02/2006 05:05
101,932,15/02/2006 05:05
101,936,15/02/2006 05:05
101,941,15/02/2006 05:05
101,978,15/02/2006 05:05
101,980,15/02/2006 05:05
101,984,15/02/2006 05:05
101,988,15/02/2006 05:05
102,20,15/02/2006 05:05
102,34,15/02/2006 05:05
102,53,15/02/2006 05:05
102,123,15/02/2006 05:05
102,124,15/02/2006 05:05
102,194,15/02/2006 05:05
102,200,15/02/2006 05:05
102,205,15/02/2006 05:05
102,268,15/02/2006 05:05
102,326,15/02/2006 05:05
102,329,15/02/2006 05:05
102,334,15/02/2006 05:05
102,351,15/02/2006 05:05
102,418,15/02/2006 05:05
102,431,15/02/2006 05:05
102,446,15/02/2006 05:05
102,485,15/02/2006 05:05
102,508,15/02/2006 05:05
102,517,15/02/2006 05:05
102,521,15/02/2006 05:05
102,526,15/02/2006 05:05
102,529,15/02/2006 05:05
102,544,15/02/2006 05:05
102,600,15/02/2006 05:05
102,605,15/02/2006 05:05
102,606,15/02/2006 05:05
102,624,15/02/2006 05:05
102,631,15/02/2006 05:05
102,712,15/02/2006 05:05
102,728,15/02/2006 05:05
102,744,15/02/2006 05:05
102,796,15/02/2006 05:05
102,802,15/02/2006 05:05
102,810,15/02/2006 05:05
102,828,15/02/2006 05:05
102,837,15/02/2006 05:05
102,845,15/02/2006 05:05
102,852,15/02/2006 05:05
102,958,15/02/2006 05:05
102,979,15/02/2006 05:05
102,980,15/02/2006 05:05
103,5,15/02/2006 05:05
103,118,15/02/2006 05:05
103,130,15/02/2006 05:05
103,197,15/02/2006 05:05
103,199,15/02/2006 05:05
103,206,15/02/2006 05:05
103,215,15/02/2006 05:05
103,221,15/02/2006 05:05
103,271,15/02/2006 05:05
103,285,15/02/2006 05:05
103,315,15/02/2006 05:05
103,318,15/02/2006 05:05
103,333,15/02/2006 05:05
103,347,15/02/2006 05:05
103,356,15/02/2006 05:05
103,360,15/02/2006 05:05
103,378,15/02/2006 05:05
103,437,15/02/2006 05:05
103,585,15/02/2006 05:05
103,609,15/02/2006 05:05
103,639,15/02/2006 05:05
103,643,15/02/2006 05:05
103,692,15/02/2006 05:05
103,735,15/02/2006 05:05
103,822,15/02/2006 05:05
103,895,15/02/2006 05:05
103,903,15/02/2006 05:05
103,912,15/02/2006 05:05
103,942,15/02/2006 05:05
103,956,15/02/2006 05:05
104,19,15/02/2006 05:05
104,39,15/02/2006 05:05
104,40,15/02/2006 05:05
104,59,15/02/2006 05:05
104,70,15/02/2006 05:05
